,Test_Time (s),Cycle_Index,Voltage (V),Current (A),Cell_Temperature (C),Capacity
3592,8244.706000000002,3.0,3.293,-0.55,15.682,0.9163636363636363
3593,8254.721000000001,3.0,3.2910000000000004,-0.5489999999999999,15.62,0.9145454545454544
3594,8264.736,3.0,3.2880000000000003,-0.55,15.62,0.9136363636363635
3595,8274.751,3.0,3.287,-0.5489999999999999,15.759,0.9118181818181816
3596,8284.766,3.0,3.285,-0.55,15.62,0.9109090909090909
3597,8294.780999999999,3.0,3.284,-0.5489999999999999,15.697000000000001,0.909090909090909
3598,8304.795999999998,3.0,3.283,-0.5489999999999999,15.759,0.908181818181818
3599,8314.810999999998,3.0,3.281,-0.5489999999999999,15.697000000000001,0.9063636363636361
3600,8324.825999999997,3.0,3.28,-0.55,15.697000000000001,0.9054545454545453
3601,8334.841000000004,3.0,3.279,-0.55,15.62,0.9036363636363635
3602,8344.856000000003,3.0,3.278,-0.55,15.728,0.9018181818181816
3603,8354.871000000003,3.0,3.278,-0.5489999999999999,15.835,0.9009090909090908
3604,8364.886000000002,3.0,3.2769999999999997,-0.55,15.62,0.8990909090909089
3605,8374.901000000002,3.0,3.2760000000000002,-0.5489999999999999,15.62,0.898181818181818
3606,8384.916000000001,3.0,3.275,-0.55,15.804,0.8963636363636361
3607,8394.931,3.0,3.275,-0.5489999999999999,15.804,0.8954545454545453
3608,8404.946,3.0,3.2739999999999996,-0.5489999999999999,15.697000000000001,0.8936363636363635
3609,8414.961,3.0,3.273,-0.5489999999999999,15.728,0.8927272727272726
3610,8424.975999999999,3.0,3.273,-0.5489999999999999,15.62,0.8909090909090908
3611,8434.990999999998,3.0,3.272,-0.55,15.697000000000001,0.8899999999999998
3612,8445.005999999998,3.0,3.272,-0.55,15.62,0.888181818181818
3613,8455.021000000004,3.0,3.2710000000000004,-0.5489999999999999,15.62,0.8872727272727272
3614,8465.036000000004,3.0,3.2710000000000004,-0.5489999999999999,15.682,0.8854545454545454
3615,8475.051000000003,3.0,3.27,-0.55,15.697000000000001,0.8845454545454543
3616,8485.066000000003,3.0,3.27,-0.55,15.697000000000001,0.8827272727272726
